<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.google.android.gms.maps.MapFragment dummyMainMethod_com_google_android_gms_maps_MapFragment(android.content.Intent,android.app.Activity)>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.malib.dhbtcepte.sinav dummyMainMethod_com_malib_dhbtcepte_sinav(android.content.Intent)>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.malib.dhbtcepte.Kategori dummyMainMethod_com_malib_dhbtcepte_Kategori(android.content.Intent)>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.malib.dhbtcepte.LearnActivity dummyMainMethod_com_malib_dhbtcepte_LearnActivity(android.content.Intent)>
<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.google.android.gms.maps.SupportStreetViewPanoramaFragment dummyMainMethod_com_google_android_gms_maps_SupportStreetViewPanoramaFragment(android.content.Intent,android.app.Activity)>
<dummyMainClass: com.google.android.gms.internal.zzqq dummyMainMethod_com_google_android_gms_internal_zzqq(android.content.Intent,android.app.Activity)> -> <com.google.android.gms.internal.zzqq: void <clinit>()>
<dummyMainClass: com.google.android.gms.internal.zzra dummyMainMethod_com_google_android_gms_internal_zzra(android.content.Intent,android.app.Activity)> -> <com.google.android.gms.internal.zzra: void <clinit>()>
<dummyMainClass: com.malib.dhbtcepte.QuizPlayActivity dummyMainMethod_com_malib_dhbtcepte_QuizPlayActivity(android.content.Intent,android.app.Activity)> -> <com.malib.dhbtcepte.QuizPlayActivity: void <clinit>()>
<dummyMainClass: com.google.android.gms.maps.SupportStreetViewPanoramaFragment dummyMainMethod_com_google_android_gms_maps_SupportStreetViewPanoramaFragment(android.content.Intent,android.app.Activity)> -> <com.google.android.gms.maps.SupportStreetViewPanoramaFragment: void <init>()>
<com.google.android.gms.maps.SupportStreetViewPanoramaFragment: void <init>()> -> <com.google.android.gms.maps.SupportStreetViewPanoramaFragment$zzb: void <init>(android.support.v4.app.Fragment)>
<com.google.android.gms.maps.SupportStreetViewPanoramaFragment$zzb: void <init>(android.support.v4.app.Fragment)> -> <com.google.android.gms.dynamic.zza: void <init>()>
<com.google.android.gms.dynamic.zza: void <init>()> -> <com.google.android.gms.dynamic.zza$1: void <init>(com.google.android.gms.dynamic.zza)>
<com.google.android.gms.dynamic.zza$1: void <init>(com.google.android.gms.dynamic.zza)> -> <java.lang.Object: void <init>()>
<java.lang.Object: void <init>()> -> <java.lang.Object: void finalize()>
<java.lang.RuntimeException: void <init>(java.lang.String)> -> <java.lang.Exception: void <init>()>
<java.lang.Exception: void <init>()> -> <java.lang.Throwable: void <init>()>
<com.google.android.gms.dynamic.zza: void <init>()> -> <java.lang.Object: void <init>()>
<dummyMainClass: com.malib.dhbtcepte.LearnActivity dummyMainMethod_com_malib_dhbtcepte_LearnActivity(android.content.Intent)> -> <com.malib.dhbtcepte.LearnActivity: void <init>()>
<dummyMainClass: com.malib.dhbtcepte.LearnActivity dummyMainMethod_com_malib_dhbtcepte_LearnActivity(android.content.Intent)> -> <com.malib.dhbtcepte.LearnActivity: void onCreate(android.os.Bundle)>
<com.malib.dhbtcepte.LearnActivity: void onCreate(android.os.Bundle)> -> <com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String)>
<com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String)> -> <com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String,com.google.android.gms.ads.MobileAds$Settings)>
<com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String,com.google.android.gms.ads.MobileAds$Settings)> -> <com.google.android.gms.ads.internal.client.zzag: void <clinit>()>
<com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String,com.google.android.gms.ads.MobileAds$Settings)> -> <com.google.android.gms.ads.internal.client.zzag: com.google.android.gms.ads.internal.client.zzag zzjo()>
<com.google.android.gms.ads.internal.client.zzag: com.google.android.gms.ads.internal.client.zzag zzjo()> -> <com.google.android.gms.ads.internal.client.zzag: void <clinit>()>
<com.google.android.gms.ads.MobileAds: void initialize(android.content.Context,java.lang.String,com.google.android.gms.ads.MobileAds$Settings)> -> <com.google.android.gms.ads.internal.client.zzag: void zza(android.content.Context,java.lang.String,com.google.android.gms.ads.internal.client.zzah)>
<com.google.android.gms.ads.internal.client.zzag: void zza(android.content.Context,java.lang.String,com.google.android.gms.ads.internal.client.zzah)> -> <com.google.android.gms.ads.internal.client.zzag: void <clinit>()>
<com.google.android.gms.ads.internal.client.zzag: void zza(android.content.Context,java.lang.String,com.google.android.gms.ads.internal.client.zzah)> -> <com.google.android.gms.ads.internal.util.client.zzb: void zzd(java.lang.String,java.lang.Throwable)>
<com.google.android.gms.ads.internal.client.zzag: void zza(android.content.Context,java.lang.String,com.google.android.gms.ads.internal.client.zzah)> -> <com.google.android.gms.ads.internal.client.zzm: com.google.android.gms.ads.internal.client.zzl zzix()>
<com.google.android.gms.ads.internal.client.zzag: void zza(android.content.Context,java.lang.String,com.google.android.gms.ads.internal.client.zzah)> -> <com.google.android.gms.ads.internal.client.zzm: void <clinit>()>
<com.google.android.gms.ads.internal.util.client.zzb: void zzd(java.lang.String,java.lang.Throwable)> -> <com.google.android.gms.ads.internal.util.client.zzb: boolean zzaz(int)>
